reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,month_year,review_length,sentiment,sentiment_category,topics
54a12954-b28e-4e7d-9ad2-80095e592d76,Jake Rice,https://play-lh.googleusercontent.com/a/ACg8ocKYCIUPEaNXUnYPn3Wv7WDMHLsiTtdmKjUPIlNKnXqJ=mo,It needs ringtones. A ding or single chime doesn't wake us AAA guys up at 3am. And please STOP ENDING SHIFTS,1,2,1.25.0,2022-07-07 15:45:15,,,1.25.0,2022-07,108,"Overall, the sentiment of this review is negative. The reviewer expresses frustration with the lack of ringtones and the inability of the existing ones to wake them up at 3am. The use of capital letters and the phrase ""STOP ENDING SHIFTS"" indicates a strong negative sentiment.",Negative,"['Based on the review provided', ' the main topics can be identified as follows:\n\n1. Ringtones: The customer mentions that the product needs ringtones', ' implying that the current ringtone options are not sufficient or effective in waking them up at 3am.\n\n2. Alarm Effectiveness: The customer specifically mentions that a ""ding"" or single chime is not enough to wake them up', ' suggesting that the alarm function of the product may not be loud or attention-grabbing enough for their needs.\n\n3. Shift Ending: The customer also requests that the product stops ending shifts', ' implying that there may be a feature or functionality related to work shifts that they find bothersome or unnecessary.']"
b746cf7e-ca1c-4951-915e-756691a323a5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It has a hard time scanning at times and very slow!,3,1,1.1.205,2018-11-15 01:45:32,,,1.1.205,2018-11,51,"Sentiment: Negative

This review expresses dissatisfaction with the scanning functionality, describing it as having a hard time scanning at times. Additionally, the reviewer mentions that the device is very slow. Both of these comments indicate a negative sentiment towards the product.",Negative,"['The main topics in this review are:\n1. Scanning issues: The reviewer mentions that the product has a hard time scanning at times', ' indicating a problem with the scanning functionality.\n2. Slow performance: The reviewer also mentions that the product is very slow', ' suggesting that it has performance issues.']"
500a9cbb-5737-447c-bfce-3dce923bb5c0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A quick & efficient app that is precise & user friendly.,4,3,1.1.278,2019-10-16 17:57:43,"Great to hear, thanks for sharing!",2019-10-22 13:05:58,1.1.278,2019-10,56,"Overall, the sentiment of this review is positive. The reviewer describes the app as ""quick,"" ""efficient,"" ""precise,"" and ""user friendly,"" which indicates satisfaction with its performance and usability.",Positive,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. App performance: The review mentions that the app is quick and efficient', ' indicating that the performance of the app is a significant topic.\n\n2. Precision: The review also highlights the precision of the app', ' suggesting that accuracy or reliability is another main topic.\n\n3. User-friendliness: The review states that the app is user-friendly', ' indicating that ease of use and intuitive interface are important aspects of the app.\n\nIn summary', ' the main topics in this review are app performance', ' precision', ' and user-friendliness.']"
bd85f258-4a14-430d-92ce-3e6842ce1e27,Phillip Kneale,https://play-lh.googleusercontent.com/a/ACg8ocIg2MgTUX3ZVf-x7wyf-3M8iALr6kYaPjneq_kzbU_B=mo,I would like it if the message to the driver was at the top and not the bottom of the order so it ain't missed,3,0,1.1.340,2020-07-29 17:10:40,"Thanks for reaching out! Nearly every element of our driver app can be customized for each business. If you have any ideas for how your team's setup can be improved, please share them with your manager, so we can work together with them to improve your setup. Looking forward to hearing from them!",2020-08-18 09:45:17,1.1.340,2020-07,110,"Sentiment: Neutral

The review expresses a preference for the message to the driver to be at the top of the order instead of the bottom to ensure it is not missed. Although the word ""missed"" might imply a negative sentiment, the overall tone of the review is neutral, as it simply states a preference without expressing strong positive or negative emotions.",Positive,"['The main topics in this review are:\n\n1. Message to the driver placement: The reviewer mentions that they would prefer the message to the driver to be at the top of the order instead of the bottom. This indicates that the placement of the message is a significant topic for them.\n\n2. Avoiding missed messages: The reviewer expresses their concern about the message being missed due to its placement at the bottom of the order. They want to ensure that the message is easily noticeable and not overlooked.\n\nOverall', ' the main topics revolve around the placement and visibility of the message to the driver in the order.']"
c3f0b6a3-a23c-49ec-94b2-4e6c6fe575b3,Porter Braga,https://play-lh.googleusercontent.com/a/ACg8ocIK8-QTJ_plmffe2uzguWTzWDEUXbFOvGVaru31V3dX=mo,"This app is absolute trash. It does not work, i would recommend you do not download.",1,0,1.1.341,2020-09-08 13:36:41,,,1.1.341,2020-09,84,"Sentiment: Negative

This review expresses a negative sentiment towards the app, describing it as ""absolute trash"" and stating that it does not work. The reviewer also advises against downloading the app.",Positive,"['Based on the provided review', ' the main topics can be identified as follows:\n\n1. App functionality: The review mentions that the app does not work', ' indicating dissatisfaction with its functionality.\n2. Recommendation: The reviewer advises against downloading the app', ' suggesting a negative overall experience.']"
c8f235cc-33e6-426f-b085-161381c66fe6,Washington Karasa,https://play-lh.googleusercontent.com/a/ACg8ocKRr-vLvGMnqJsskivhMAgsudowGkzfcFORhG0PVUQC=mo,Very reliable and top notch. Easy to use and understand,5,1,1.5.1,2021-06-03 07:55:19,,,1.5.1,2021-06,55,"Based on the given text, the sentiment of the review is positive. The phrases ""very reliable"" and ""top notch"" indicate a high level of satisfaction, while ""easy to use and understand"" suggests a positive user experience.",Positive,"['The main topics in this review are reliability', ' ease of use', ' and understanding.']"
06e8ba34-1df4-42b9-b898-8a6563a2fce6,Bryan McMahon,https://play-lh.googleusercontent.com/a-/ALV-UjVPnC1LsjqRLb6Z_d3CqiSq-mpPCqUp4CNzPC37WALihA,Good except I dont always get notifications unless I have the right screen open.,4,4,1.1.334,2020-07-01 04:22:54,"Please update your app to the latest version, and let us know if this issue persists.",2020-07-08 12:15:57,1.1.334,2020-07,80,"Overall, the sentiment of the review is mixed. The first part, ""Good,"" indicates a positive sentiment. However, the second part, ""I don't always get notifications unless I have the right screen open,"" suggests a negative sentiment due to the issue with notifications.",Positive,"['Based on the review provided', "" the main topics can be identified as follows:\n\n1. Notifications: The reviewer mentions that they don't always receive notifications unless they have the right screen open. This suggests that the effectiveness and reliability of notifications is a significant topic for them.\n\n2. User Experience: The reviewer's comment about not getting notifications unless they have the right screen open implies that their overall user experience with the product may not be seamless or user-friendly. This could be an important aspect they want to highlight.\n\n3. Room for Improvement: The reviewer's mention of the notification issue suggests that they believe there is room for improvement in the product. This could be a topic they want to address in their review.""]"
f41cc3ab-2489-4c62-a884-3d6126fa8c25,J Glen Carr,https://play-lh.googleusercontent.com/a-/ALV-UjVnMY28DylIzJb0U1kjURpf5E33bY_IZ4Yh4YV6WFezbVw,Since the refresh it keeps resetting the orders therefore having to start them all over again.,3,1,1.1.346,2020-10-09 20:56:29,"Thanks for reaching out. Please make sure you are using the latest version of the app, as we update quite regularly. If you are still facing any bugs, please contact our support team at support@bringg.com so we can better understand and resolve any issues.",2020-11-12 10:47:17,1.1.346,2020-10,94,"The sentiment of this review is negative. The user expresses frustration with the product's tendency to reset orders, which leads to the inconvenience of having to start them all over again.",Neutral,"['Based on the given review', ' the main topics can be identified as:\n\n1. Refresh: The reviewer mentions that there was a refresh', ' which likely refers to an update or change in the product or service being reviewed.\n\n2. Resetting orders: The reviewer states that after the refresh', ' the orders keep resetting. This suggests that there is a problem with the system or platform', ' causing the orders to be lost or reset', ' requiring the reviewer to start them all over again.']"
c0bc46b6-f5f1-4732-b0c5-74d7f87aea1f,Robert Hansen,https://play-lh.googleusercontent.com/a/ACg8ocIyicK3YrAmZK7xlAYu-Fc04qfmGy78KKeUXkd06M8=mo,the app won't even download it all it says is pending this is a waste of my time already and I haven't even been able to download the app yet,1,0,,2021-01-09 04:40:31,,,,2021-01,141,"Sentiment: Negative

This review expresses frustration and disappointment with the app. The user states that the app is not downloading and is only showing a pending status, which they perceive as a waste of time. The overall tone is negative, indicating dissatisfaction with the app's performance.",Positive,"['Based on the given review', ' the main topics can be identified as follows:\n\n1. App download issue: The reviewer mentions that the app won\'t download and is stuck on ""pending."" This indicates a problem with the app\'s download process.\n\n2. Frustration and wasted time: The reviewer expresses frustration and disappointment with the app not being able to download. They feel that their time has been wasted.\n\nIn summary', ' the main topics in this review are the app download issue and the frustration and wasted time experienced by the reviewer.']"
e15caa7c-dc17-4c63-8daa-96698fb45f30,Adam Marshall,https://play-lh.googleusercontent.com/a-/ALV-UjU5upHf1M-05XM9A2M4LW1KBCQQSRChF_wYy2bOoSJXmfA,Doesn't allow me to decline orders anymore and rejecting clears them from my list since the update. Please fix,2,1,1.15.1,2021-12-08 21:44:33,"Hi Adam,
Thank you for bringing this to our attention. We’re sorry you had a bad experience. We’ll strive to do better.
Please feel free to reach out to us on product.support@bringg.com so we could better understand the exact issue. We appreciate your feedback and would love to make it right.",2021-12-20 09:02:56,1.15.1,2021-12,110,"Sentiment: Negative

This review expresses frustration and dissatisfaction with the app's recent update. The user mentions that they are unable to decline orders and rejecting them removes them from their list. The request for a fix implies that the user is unhappy with the current functionality of the app.",Neutral,['The main topics in this review are:\n\n1. Inability to decline orders\n2. Rejection of orders clears them from the list\n3. Request for a fix or solution']
